date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-25,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-26,0,0,0.14,0,0.05,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-27,0,0,0.14,0,0.05,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-28,0,0,0.14,0,0.05,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-29,0,0,0.14,0,0.05,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-30,0,0,0.14,0,0.05,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-01-31,0,0,0.14,0,0.08,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-02-01,0,0,0.14,0,0.08,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-02-02,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-02-03,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-02-04,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
2020-02-05,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-06,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-07,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-08,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-09,0,0,0.14,0,0.15,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-10,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-11,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0.17,0
2020-02-12,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.13,0,0.17,0
2020-02-13,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-14,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-15,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-16,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-17,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-18,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-19,0,0,0.14,0,0.18,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-20,0,0,0.14,0,0.20,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.13,0,0.17,0
2020-02-21,0,0,0.14,0,0.23,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.13,0,0.17,0
2020-02-22,0,0,0.14,0,0.23,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.13,0,0.17,0
2020-02-23,0,0,0.14,0,0.23,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,5.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.13,0,0.17,0
2020-02-24,0,0,0.14,0,0.28,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.66,0,0.17,0
2020-02-25,0,0,0.14,0,0.28,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.32,0,0,0.66,0,0.17,0
2020-02-26,0,0,0.14,0,0.66,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.32,0,0,0.66,0,0.17,0
2020-02-27,0,0,0.14,0,0.66,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.32,0,0,0.66,0,0.17,0
2020-02-28,0,0,0.14,0,0.68,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.38,0.32,0,0,0.93,0,0.17,0
2020-02-29,0,0,0.14,0,0.71,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0.38,0.32,0,0,1.33,0,0.17,0
2020-03-01,0,0,0.14,0,0.83,0,0,0,0,0.09,0,0,0,0.24,0,0,0,0,0,0,0,0.14,0,0,0,0,0,6.74,0,0,0,0,0.05,0,0,0,0,0.48,0,0,1.89,0,0,0,0.38,0.32,0,0,2.26,0,0.17,0
2020-03-02,0,0,0.14,0,0.96,0,0,0,0,0.09,0.19,0,0,0.31,0,0,0,0,0,0,0,0.29,0,0,0,0,0,6.74,0,0.74,0,0,0.05,0,0,0,0,0.48,0,0,1.89,0,0,0,0.38,0.32,0,0,3.05,0,0.17,0
2020-03-03,0,0,0.28,0,1.14,0,0,0,0,0.14,0.19,0,0,0.31,0,0,0,0,0,0,0,0.29,0,0,0,0,0,6.74,0,1.47,0,0,0.10,0.10,0,0,0,0.48,0,0,1.89,0,0,0,0.38,0.32,0,0,4.25,0,0.17,0
2020-03-04,0,0,0.28,0,1.39,0,0,0,0,0.14,0.19,0,0,0.31,0,0,0,0,0,0,0,0.29,0,0,0,0,0,6.74,0,1.47,0.11,0,0.56,0.10,0,0,0,0.48,0,0,1.89,0,0,0,0.42,0.32,0,0,6.24,0,0.17,0
2020-03-05,0,0,0.28,0,1.69,0.35,0,0,0,0.19,0.19,0,0,0.39,0,0,0,0,0,0,0.50,0.43,0,0,0,0,0,6.74,0.66,1.47,0.22,0,1.13,0.10,0,0,0,0.48,0,0,1.89,0,0,0.15,0.56,0.32,0,0,9.95,0,0.17,0
2020-03-06,0,0,0.42,0,2.05,1.40,0,0,0,0.33,0.29,0.70,0,0.47,0.15,0,0,0.22,0,0,0.50,1.16,0,0.18,0,0,0,7.26,0.66,1.47,0.45,0,2.25,0.19,0,0,0.25,0.48,0.16,0,2.84,0.39,0,0.15,0.66,0.95,0,0,11.41,0,0.17,0
2020-03-07,0,0,0.70,0,2.53,1.40,0,0,1.42,0.56,0.67,0.70,0,0.47,0.15,0,0.34,0.22,0,0,0.50,1.88,0,0.18,0,0.16,0,7.26,0.66,2.95,0.45,0,4.55,0.19,0,0,0.25,1.43,0.31,0,2.84,0.39,0,0.15,0.66,0.95,1.60,0.12,14.60,0,0.17,0
2020-03-08,0,0,0.70,0,2.83,1.40,0.28,0,1.42,0.61,1.05,1.41,0,0.55,0.30,0.95,0.34,0.90,0,0,0.83,4.06,0,0.36,0,0.16,0,8.29,1.32,2.95,0.67,0,5.42,0.19,0,0,0.25,3.10,0.47,0,2.84,1.18,0,0.44,0.80,0.95,1.60,0.23,18.71,0,0.17,0
2020-03-09,0,0,0.84,0,4.35,2.11,0.56,0,5.69,0.66,1.62,1.41,0,0.86,0.60,2.53,0.34,1.12,0.21,0,0.99,5.94,0,0.36,0,0.16,0,8.29,1.32,2.95,1.23,0,7.27,0.67,0,0.26,0.25,3.10,0.78,0,2.84,1.38,0,0.59,0.84,0.95,1.60,0.59,23.75,0,0.34,0
2020-03-10,0,0,0.84,0,4.53,2.98,0.56,0,5.69,1.08,2.09,1.41,0,1.49,0.90,4.12,0.34,1.57,1.29,0,1.49,13.33,0.20,0.53,0,0.16,0,8.81,1.32,3.69,1.68,0,8.85,0.67,0,0.26,0.51,3.34,0.94,0,4.73,1.77,5.67,1.03,1.08,1.27,1.60,0.94,37.02,0,0.52,0
2020-03-11,0,0,1.25,0.33,5.11,5.97,0.84,1.03,14.24,1.22,2.95,1.41,0,1.96,1.64,4.44,0.34,1.57,2.79,0,2.15,13.76,0.20,0.89,0.33,0.16,0,11.92,2.31,3.69,2.58,1.91,11.10,0.77,1.32,0.34,0.51,4.77,1.25,0,4.73,1.97,9.07,1.18,1.15,1.58,3.19,1.17,44.85,0,1.03,1.73
2020-03-12,0,1.36,1.25,1.99,6.37,8.60,1.68,4.14,14.24,2.16,2.95,1.41,0,2.51,1.79,5.07,1.72,2.46,3.00,0.75,2.15,15.65,1.20,1.60,0.33,0.33,0,12.44,3.63,4.42,3.26,2.86,16.68,1.54,1.32,0.43,0.51,7.16,1.72,0,4.73,2.36,9.07,2.66,1.43,2.21,3.19,2.00,55.60,0,1.38,1.73
2020-03-13,1.23,1.36,1.25,2.32,8.09,13.69,3.08,4.14,14.24,3.29,3.90,1.41,0.57,3.61,1.79,5.39,2.06,2.46,7.73,1.49,2.98,17.82,2.50,2.50,2.01,0.65,3.77,13.99,6.26,5.16,5.61,4.77,21.54,1.73,1.32,1.11,0.76,7.16,3.20,0.94,18.92,2.56,10.20,3.84,2.02,2.21,3.19,3.52,67.81,0,3.27,3.46
2020-03-14,2.46,1.36,1.67,2.99,9.63,18.08,5.60,4.14,22.78,3.29,6.18,2.82,2.85,5.18,2.24,5.70,2.75,4.03,16.52,2.24,4.47,19.99,3.30,3.74,2.01,0.82,5.65,15.03,6.92,5.16,8.42,6.20,31.21,2.41,1.32,2.22,1.01,8.59,3.67,1.25,18.92,3.74,10.20,4.73,2.40,6.64,7.98,4.93,80.82,0,4.64,5.19
2020-03-15,4.71,1.36,1.81,5.31,12.08,23.88,7.28,7.24,24.20,5.12,9.22,4.93,2.85,7.38,2.84,6.97,3.09,4.70,22.10,8.97,5.30,23.76,5.30,6.24,3.35,0.82,5.65,16.07,8.57,9.58,11.00,8.11,37.46,3.08,1.32,3.17,2.03,9.31,5.31,1.56,18.92,5.51,10.20,5.76,2.79,9.17,12.77,5.28,89.57,0,5.68,5.19
2020-03-16,5.93,4.07,2.51,7.30,14.86,28.27,11.48,8.27,31.32,6.62,11.22,7.04,2.85,8.16,3.59,6.97,3.78,4.92,29.40,12.70,6.45,28.54,5.40,9.62,4.02,1.47,7.53,17.10,14.83,12.53,19.76,10.02,48.61,3.27,1.32,4.28,2.54,10.98,6.32,1.56,19.86,6.49,11.33,7.68,3.03,12.65,19.16,5.99,105.37,0,8.08,17.31
2020-03-17,7.98,8.14,2.79,7.30,18.50,32.13,19.03,16.54,44.13,9.86,13.50,9.86,5.13,12.48,4.48,9.19,5.84,5.82,42.06,23.91,9.43,31.58,6.50,10.69,7.03,2.61,7.53,18.66,18.13,19.17,30.08,10.98,70.36,4.04,6.58,5.73,4.56,15.75,7.89,1.56,21.75,9.24,12.47,10.78,3.69,16.13,22.35,7.87,120.49,0.55,12.38,25.96
2020-03-18,10.43,12.20,3.90,10.95,22.57,37.92,26.87,26.88,51.25,15.31,18.35,11.26,6.27,22.45,5.83,12.04,7.56,7.83,60.09,32.13,14.07,37.09,8.00,13.72,11.38,3.43,11.30,22.29,27.02,28.75,47.93,13.36,122.15,6.36,9.21,7.70,7.35,17.66,10.85,1.56,31.21,11.80,12.47,14.48,5.78,20.56,30.34,9.16,136.15,1.11,18.23,29.43
2020-03-19,15.96,16.27,6.55,20.57,26.97,48.81,44.50,31.02,55.52,20.38,26.81,18.30,13.11,32.96,8.37,13.94,12.02,10.52,84.12,38.85,17.87,47.52,33.41,15.86,16.74,5.71,17.89,24.36,32.63,32.44,82.51,16.70,212.92,10.02,25.00,10.27,11.16,20.76,14.60,1.88,41.61,15.93,15.87,22.90,8.64,25.31,35.13,11.04,162.96,2.77,26.66,31.16
2020-03-20,21.69,18.98,9.76,33.18,32.43,63.91,54.30,40.32,101.07,26.48,45.82,26.05,17.67,45.76,12.10,14.26,16.83,14.10,115.24,42.59,24.82,59.84,54.82,20.49,26.79,11.92,17.89,27.47,54.38,40.55,100.58,20.52,363.98,13.87,35.52,14.46,12.43,27.20,21.00,4.38,41.61,24.78,15.87,35.01,13.45,35.43,46.30,13.50,186.32,4.43,37.15,38.08
2020-03-21,26.80,28.48,14.50,39.15,39.03,83.40,62.42,46.53,109.62,35.87,52.47,33.79,23.94,58.94,19.13,21.55,19.58,18.80,163.73,52.30,32.27,76.06,78.73,24.59,46.88,15.18,27.30,31.62,54.38,47.92,149.97,27.20,530.70,17.72,36.84,21.13,13.44,32.69,30.30,6.57,62.42,33.83,15.87,46.09,19.06,43.66,78.24,17.85,219.62,6.65,48.34,41.54
2020-03-22,32.12,29.83,21.33,54.75,46.79,103.76,91.53,57.90,139.51,46.95,58.94,39.42,26.79,82.18,30.48,28.52,22.67,23.05,179.61,66.50,40.54,93.59,103.34,30.47,69.31,21.22,32.01,32.14,62.62,57.50,214.85,31.02,777.19,25.91,39.47,30.03,16.99,38.42,39.35,7.20,78.50,38.16,23.80,62.63,22.26,57.57,83.03,25.71,244.71,8.86,65.71,45.00
2020-03-23,40.10,48.82,32.63,66.69,56.63,126.59,116.16,89.95,165.14,57.37,76.05,54.21,28.50,100.85,39.45,33.27,28.16,27.75,251.50,79.95,47.99,112.57,132.45,41.88,83.37,29.87,42.36,37.84,87.33,74.46,319.24,39.61,1069.43,29.08,42.10,37.98,20.54,45.58,50.28,9.70,100.25,58.81,31.74,77.10,25.36,81.30,119.75,29.82,278.81,8.86,71.90,48.46
2020-03-24,49.51,56.95,45.46,76.65,66.84,160.12,172.98,107.53,195.03,68.88,104.09,63.36,41.61,120.48,55.44,39.29,35.03,35.14,297.86,88.16,57.76,167.92,179.17,47.05,107.15,41.62,48.01,39.91,103.81,79.62,412.53,47.72,1315.31,38.23,48.68,48.25,26.88,49.87,66.45,12.21,117.28,67.27,34.00,100.15,29.86,94.59,151.68,34.16,327.65,21.60,82.74,64.04
2020-03-25,78.97,80.01,56.05,101.86,80.47,190.67,244.92,123.04,260.51,92.54,131.66,66.88,70.12,147.08,72.33,46.58,46.02,44.31,385.19,106.10,70.00,266.29,229.39,51.50,125.90,62.68,61.19,43.54,133.47,101.00,494.13,53.93,1694.64,54.12,59.20,60.48,41.59,63.47,89.87,15.96,124.84,83.59,46.47,119.05,39.44,109.46,196.39,45.79,343.04,28.24,107.16,84.81
2020-03-26,110.07,93.57,70.83,116.13,102.64,251.42,283.26,147.85,328.85,116.34,156.00,74.62,107.74,199.20,98.78,56.71,59.42,55.50,494.64,115.81,96.15,350.18,287.82,61.66,162.73,82.92,84.72,47.17,176.31,116.48,771.85,64.90,1998.65,61.54,76.31,74.17,62.90,75.40,131.96,20.03,156.06,89.69,52.14,144.90,53.72,127.17,252.28,70.79,425.71,42.09,129.70,96.93
2020-03-27,130.73,115.26,92.73,127.74,124.25,304.62,361.35,170.60,380.10,150.15,208.95,84.48,132.25,237.73,148.24,74.77,73.16,67.59,589.27,125.52,130.74,469.42,365.65,70.93,193.87,109.36,113.90,52.87,204.65,137.86,990.62,91.15,2289.71,75.50,89.46,97.87,81.66,99.03,173.11,24.72,192.00,106.61,65.74,174.30,68.67,151.85,293.79,71.03,500.29,53.16,159.97,128.09
2020-03-28,147.30,138.32,107.79,135.71,140.71,361.86,426.57,221.26,432.77,189.58,232.62,106.30,149.36,278.39,185.15,94.42,93.42,88.17,711.38,157.65,176.41,616.76,463.59,78.77,224.01,136.62,138.38,63.24,243.21,157.76,1248.69,100.22,2738.53,93.61,122.36,120.28,95.61,114.54,219.80,31.30,226.04,130.01,77.08,201.33,82.96,192.34,336.90,86.76,572.09,62.58,179.24,147.13
2020-03-29,169.81,154.59,129.68,148.98,159.79,406.46,557.85,239.87,486.86,232.07,255.05,123.20,176.72,362.21,227.44,106.46,114.37,98.25,759.45,189.03,205.87,717.89,548.82,89.82,254.14,147.23,151.56,71.53,303.19,190.20,1502.61,113.10,3059.17,112.29,127.62,142.44,108.80,131.00,268.68,39.75,278.06,152.44,102.01,231.76,94.84,227.45,375.22,104.37,649.85,68.67,192.65,152.32
2020-03-30,193.74,162.73,163.00,168.56,187.60,461.41,719.63,272.96,570.86,267.38,288.23,143.61,236.57,397.93,268.53,134.34,128.46,107.42,863.52,205.47,234.17,833.36,651.07,102.65,283.94,171.22,166.62,95.89,344.06,231.49,1867.43,134.58,3454.27,125.49,143.41,165.36,121.99,144.84,324.51,54.46,385.88,181.94,113.35,254.21,106.79,254.97,408.75,119.75,687.40,80.30,218.28,166.17
2020-03-31,204.38,180.35,180.99,187.14,216.98,524.97,875.54,329.83,704.67,316.54,391.27,157.69,299.85,470.29,325.32,157.79,149.41,132.04,1123.83,226.39,275.04,959.12,763.21,112.10,313.74,220.36,186.39,103.15,366.80,270.56,2098.67,150.33,3899.82,147.06,165.77,188.12,143.54,164.65,390.18,74.80,461.55,213.02,121.28,302.66,125.01,280.60,467.83,146.64,702.40,89.71,232.39,209.44
2020-04-01,226.68,193.91,197.03,207.05,249.18,587.47,995.62,380.49,834.22,364.75,451.26,181.63,381.37,547.68,385.24,173.95,167.95,150.84,1378.55,257.02,328.49,1121.10,929.58,122.79,359.28,257.90,206.16,129.06,421.50,305.94,2498.17,173.23,4317.01,153.22,193.40,217.97,182.34,175.87,453.27,89.51,535.32,254.32,146.22,397.19,153.37,320.14,512.53,177.40,741.68,105.77,266.96,238.86
2020-04-02,259.83,197.98,223.10,226.62,282.88,654.54,1070.35,406.34,929.60,422.55,517.52,199.23,507.92,603.95,456.67,194.54,190.28,167.17,1963.96,280.93,385.75,1299.02,1079.54,132.24,394.10,299.36,226.87,141.50,480.49,353.13,2872.53,192.32,4777.35,178.94,209.19,248.34,222.92,197.34,548.21,98.90,621.39,305.66,187.02,423.63,172.53,340.70,539.68,200.29,873.99,120.17,297.58,266.56
2020-04-03,314.04,211.54,246.67,244.87,317.74,734.26,1375.72,465.27,1077.65,481.71,567.23,223.16,576.90,698.84,516.30,221.47,214.67,170.53,2210.10,322.77,456.42,1507.07,1267.42,140.61,454.71,344.90,246.63,153.94,510.48,398.10,3355.78,236.23,5305.90,201.57,227.61,283.33,250.82,214.52,657.45,118.30,672.46,334.37,211.96,447.86,201.14,394.80,621.11,236.10,924.55,134.01,329.57,289.06
2020-04-04,333.89,229.17,281.53,246.53,348.76,803.08,1476.77,613.13,1284.07,541.66,606.78,245.69,613.38,812.88,594.00,249.04,241.11,203.43,2682.42,340.70,517.15,1700.34,1423.08,154.16,487.19,373.95,264.52,175.71,579.36,457.81,3830.49,259.61,5933.98,231.33,244.71,319.86,293.93,238.62,789.41,141.46,762.31,377.06,240.30,482.27,228.77,451.11,736.07,282.71,995.14,156.16,363.29,327.14
2020-04-05,376.44,248.16,316.38,283.03,384.31,869.10,1588.45,695.84,1420.73,579.45,640.91,259.77,627.06,885.01,663.04,275.02,264.12,234.54,2792.72,351.16,597.25,1811.03,1563.94,166.63,548.46,386.36,280.52,195.41,619.56,493.20,4210.01,297.79,6349.59,248.95,272.34,345.87,317.26,254.85,904.97,148.66,872.02,403.02,272.04,522.60,247.96,511.85,817.50,309.47,1059.64,179.97,389.95,346.18
2020-04-06,410.20,256.29,343.85,307.58,413.61,908.08,1933.01,809.58,1561.67,639.50,718.48,271.03,666.97,962.40,745.08,299.73,293.32,236.55,3190.36,372.83,669.40,2004.74,1713.60,175.72,581.95,444.30,300.29,227.03,649.55,527.11,4612.44,327.38,6825.69,276.40,296.02,380.69,336.29,270.12,1020.92,160.56,1023.35,439.01,326.44,554.36,283.95,525.77,867.00,337.77,1112.72,192.16,419.71,368.68
2020-04-07,449.48,286.13,359.33,330.81,443.41,953.20,2177.93,959.50,1723.95,691.99,870.39,287.22,689.77,1063.41,828.47,332.05,310.84,288.47,3494.44,387.78,723.35,2202.50,1885.87,190.51,641.21,495.72,300.29,254.50,692.40,550.70,4985.79,378.92,7251.12,310.10,311.81,409.17,372.81,281.81,1138.59,179.33,1162.38,475.40,362.72,592.32,312.45,549.49,918.09,391.19,1152.27,228.70,443.45,382.53
2020-04-08,511.06,303.75,380.11,357.35,481.41,992.88,2457.83,1153.88,2049.95,736.64,970.01,304.82,702.31,1183.42,894.52,362.78,362.36,311.74,3654.52,401.22,914.99,2432.58,2022.83,205.66,670.68,543.05,312.53,278.86,763.91,580.92,5324.90,412.80,7740.73,329.65,330.23,440.48,386.25,295.65,1281.64,194.04,1371.40,501.95,445.46,627.18,344.82,588.40,965.99,427.82,1207.34,267.47,474.06,398.11
2020-04-09,580.62,315.96,420.82,380.25,510.43,1088.92,2738.57,1250.04,2168.11,789.65,1034.75,309.75,778.70,1288.90,956.38,402.39,383.31,341.29,3923.41,418.41,1023.55,2744.22,2138.37,221.34,756.73,577.66,333.24,307.89,809.39,603.78,5727.89,471.98,8291.59,351.61,353.91,471.62,426.82,315.22,1435.07,213.76,1633.38,549.16,506.67,658.20,396.21,626.36,1002.72,474.42,1275.15,290.17,496.25,524.46
2020-04-10,615.40,330.88,433.93,398.83,540.13,1142.99,2949.62,1371.01,2363.14,843.22,1127.34,325.94,812.33,1403.88,1040.07,439.78,405.29,380.90,4131.56,437.83,1153.12,3038.76,2265.53,237.92,826.71,620.10,343.59,351.43,858.82,652.43,6127.62,520.18,8843.93,376.17,365.75,502.93,454.97,327.15,1571.63,226.91,1905.77,602.86,607.55,707.98,428.23,665.27,1084.15,529.37,1312.17,297.37,527.73,553.89
